Pais de Proveniencia|Aduana de Ingreso| Fecha de la Poliza|Partida Arancelaria|Modelo del Vehiculo|Marca|Linea|Centimetros Cubicos|Distintivo|Tipo de Vehiculo|Tipo de Importador|Tipo Combustible|Asientos|Puertas|Tonelaje|Valor CIF|Impuesto
COREA DEL SUR|EL CARMEN|05/08/2019| 8703236900|2013|HYUNDAI|ACCENT GLS|1600|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|22572.54|2708.7|
CANADA|EL CARMEN|05/08/2019| 8703237900|2010|TOYOTA|RAV4 4WD|2500|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|32061.44|3847.37|
JAPON|EL CARMEN|05/08/2019| 8703237900|2007|HONDA|CR-V EX 4X4|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|24511.71|2941.41|
JAPON|EL CARMEN|05/08/2019| 8703237900|2015|MAZDA|CX-5 TOURING|2500|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|31371.62|3764.59|
ESTADOS UNIDOS|TECUN UMAN|05/08/2019| 8703236900|2004|TOYOTA|COROLLA CE|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|15942.58|1913.11|
ESTADOS UNIDOS|EL CARMEN|06/08/2019| 8703236900|2004|TOYOTA|COROLLA CE|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|24373.75|2924.85|
JAPON|EL CARMEN|06/08/2019| 8703237900|2006|HONDA|CR-V LX 4WD|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|26082.97|3129.96|
ESTADOS UNIDOS|EL CARMEN|06/08/2019| 8703237900|2011|HONDA|CR-V EX 4WD|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|32329.7|3879.56|
JAPON|TECUN UMAN|05/08/2019| 8704315100|1991|TOYOTA|XTRACAB DLX 4WD|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|15942.58|1913.11|
JAPON|SANTO TOMAS DE CASTILLA|05/08/2019| 8703226900|2010|TOYOTA|YARIS|1500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|2|0|14686.48|1762.38|
ESTADOS UNIDOS|TECUN UMAN|05/08/2019| 8703236900|2007|TOYOTA|COROLLA CE|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|18916.48|2269.98|
ESTADOS UNIDOS|EL CARMEN|05/08/2019| 8703249000|2006|HONDA|PILOT EX FWD|3500|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|7|4|0|33571.39|4028.57|
JAPON|TECUN UMAN|05/08/2019| 8704219900|1996|ISUZU|NPR|3900|PESADO|CAMION|OCASIONAL|DIESEL|3|2|3.4|44608.55|5353.03|
COREA DEL SUR|PUERTO QUETZAL|06/08/2019| 8703327900|2006|HYUNDAI|TERRACAN JX 290|2902|LIVIANO|CAMIONETA|OCASIONAL|DIESEL|7|4|0|25097.91|3011.75|
CANADA|SANTO TOMAS DE CASTILLA|05/08/2019| 8703236900|2012|HONDA|CIVIC LX|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|2|0|15777.25|1893.27|
ESTADOS UNIDOS|SANTO TOMAS DE CASTILLA|05/08/2019| 8703249000|2008|HUMMER|H3 4X4|3700|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|26879.64|3225.56|
ESTADOS UNIDOS|EL CARMEN|05/08/2019| 8704315100|2000|TOYOTA|TACOMA PRERU XCAB 2WD SR5|2700|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|25906.69|3108.8|
ESTADOS UNIDOS|EL CARMEN|06/08/2019| 8704315100|2004|TOYOTA|TACOMA SR5 PRERUNNER 4X2|3400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|5|4|1|46999.94|5639.99|
JAPON|TECUN UMAN|05/08/2019| 8703236900|2010|MAZDA|MAZDA3 i|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|12826.65|1539.2|
ESTADOS UNIDOS|TECUN UMAN|05/08/2019| 8703236900|2008|HONDA|CIVIC LX|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|11596.69|1391.6|
JAPON|G1, INTEGRADA|06/08/2019| 8703236900|2001|TOYOTA|RAV4|2000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|21292.54|2555.1|
JAPON|G1, INTEGRADA|06/08/2019| 8703236900|2010|MAZDA|MAZDA3 I|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|11635.01|1396.2|
CANADA|EL CARMEN|06/08/2019| 8703237900|2012|TOYOTA|RAV4 LIMITED I4 2WD|2500|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|37020.5|4442.46|
ALEMANIA REP. FED.|G1, INTEGRADA|06/08/2019| 8703237900|2008|BMW|X3 3.0SI|3000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|30068.62|3608.23|
MEXICO|SANTO TOMAS DE CASTILLA|05/08/2019| 8703236900|2016|NISSAN|VERSA SV|1600|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|18244.06|2189.29|
JAPON|TECUN UMAN|06/08/2019| 8703237900|2014|MAZDA|MAZDA3 s TOURING|2500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|29072.21|3488.67|
JAPON|TECUN UMAN|06/08/2019| 8704219900|2005|MITSUBISHI FUSO|FE85D|4900|PESADO|CAMION|OCASIONAL|DIESEL|3|2|3.4|40776.2|4893.14|
JAPON|EL CARMEN|07/08/2019| 8703236900|1999|HONDA|CR-V EX 4X4|2000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|11979.93|1437.59|
COREA DEL SUR|SANTO TOMAS DE CASTILLA|05/08/2019| 8703226900|2017|CHEVROLET|SPARK LS|1400|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|4|4|0|19031.45|2283.77|
JAPON|SANTO TOMAS DE CASTILLA|05/08/2019| 8703236900|2016|NISSAN|JUKE NISMO|1600|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|54732.01|6567.84|
COREA DEL SUR|SANTO TOMAS DE CASTILLA|05/08/2019| 8703236900|2013|HYUNDAI|VELOSTER TURBO|1600|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|4|3|0|27232.68|3267.92|
COREA DEL SUR|TECUN UMAN|05/08/2019| 8703236900|2013|HYUNDAI|ACCENT GLS|1600|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|13551.19|1626.14|
JAPON|SANTO TOMAS DE CASTILLA|06/08/2019| 8703226900|2014|MAZDA|MAZDA2 SPORT|1500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|19633.82|2356.06|
JAPON|SANTO TOMAS DE CASTILLA|06/08/2019| 8703249000|2004|TOYOTA|4RUNNER SR5 2WD|4000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|20841.47|2500.98|
COREA DEL SUR|SANTO TOMAS DE CASTILLA|06/08/2019| 8703236900|2012|HYUNDAI|ACCENT GS|1600|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|13595.72|1631.49|
JAPON|TECUN UMAN|06/08/2019| 8703236900|2013|MAZDA|MAZDA3 i TOURING|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|15942.58|1913.11|
JAPON|EL CARMEN|12/07/2019| 8704315100|1992|TOYOTA|XTRA CAB 4X2 DLX|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|28510.12|3421.21|
JAPON|EL CARMEN|12/07/2019| 8704315100|1992|TOYOTA|XTRA CAB 4X4 DLX|3000|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|29857.08|3582.85|
JAPON|G4, ALSERSA|15/07/2019| 8703226900|2007|HONDA|FIT SPORT|1500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|11272.04|1352.64|
JAPON|PUERTO BARRIOS|12/07/2019| 8703237900|2006|HONDA|CR-V EX 4WD|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|10744.91|1289.39|
MEXICO|SANTO TOMAS DE CASTILLA|12/07/2019| 8703236900|2016|HONDA|HR-V EX 4WD|1800|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|39041.72|4685.01|
COREA DEL SUR|TECUN UMAN|12/07/2019| 8703237900|2017|KIA|SPORTAGE EX FWD|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|47837.06|5740.45|
ESTADOS UNIDOS|EL CARMEN|12/07/2019| 8703249000|2004|MITSUBISHI|ENDEAVOR LIMITED FWD|3800|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|25953.33|3114.4|
JAPON|PUERTO BARRIOS|31/07/2019| 8704315100|1990|TOYOTA|DLX XTRA CAB 2WD|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|5|2|1|16513.52|1981.62|
TAILANDIA|SANTO TOMAS DE CASTILLA|31/07/2019| 8703225900|2017|MITSUBISHI|MIRAGE G4 ES|1200|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|19265.45|2311.85|
ESTADOS UNIDOS|EL CARMEN|31/07/2019| 8704315100|1996|MAZDA|B2300 SE 2WD|2300|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|21624.86|2594.98|
JAPON|SANTO TOMAS DE CASTILLA|01/08/2019| 8703236900|2012|MAZDA|MAZDA3 I TOURING|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|11190.61|1342.87|
JAPON|EL CARMEN|01/08/2019| 8703226900|2010|TOYOTA|YARIS|1500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|21377.66|2565.32|
ALEMANIA REP. FED.|G1, INTEGRADA|02/08/2019| 8703236900|2007|VOLKSWAGEN|PASSAT|2000|LIVIANO|CAMIONETILLA|OCASIONAL|GASOLINA|5|4|0|9119.09|1094.29|
COREA DEL SUR|PUERTO BARRIOS|01/08/2019| 8703236900|2014|CHEVROLET|SPARK LS|1200|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|4|4|0|11229.99|1347.6|
JAPON|EL CARMEN|01/08/2019| 8704315100|1987|TOYOTA|4X2 STANDARD|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|28507.9|3420.95|
REINO UNIDO|PUERTO BARRIOS|11/07/2019| 8703237900|2006|HONDA|CR-V EX 4WD|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|17847.07|2141.65|
JAPON|SANTO TOMAS DE CASTILLA|11/07/2019| 8703236900|2011|MAZDA|MAZDA3 I TOURING|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|12717.78|1526.13|
CANADA|PUERTO BARRIOS|11/07/2019| 8703236900|2018|TOYOTA|COROLLA LE|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|38983.37|4678|
JAPON|EL CARMEN|11/07/2019| 8703237900|2008|HONDA|CR-V EX-L 2WD|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|21721.95|2606.63|
CANADA|PUERTO BARRIOS|11/07/2019| 8703236900|2008|HONDA|CIVIC LX|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|15131.91|1815.83|
ALEMANIA REP. FED.|PUERTO BARRIOS|11/07/2019| 8711509000|2020|BMW|R 1250 GS ADVENTURE|1254|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|130566.71|15668.01|
ALEMANIA REP. FED.|PUERTO BARRIOS|11/07/2019| 8711509000|2020|BMW|R 1250 GS ADVENTURE|1254|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|130566.71|15668.01|
ALEMANIA REP. FED.|PUERTO BARRIOS|11/07/2019| 8711509000|2020|BMW|R 1250 GS ADVENTURE|1254|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|130566.71|15668.01|
ALEMANIA REP. FED.|PUERTO BARRIOS|11/07/2019| 8711509000|2020|BMW|R 1250 GS ADVENTURE|1254|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|132885.21|15946.23|
ALEMANIA REP. FED.|PUERTO BARRIOS|11/07/2019| 8711509000|2020|BMW|R 1250 GS ADVENTURE|1254|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|131691.73|15803.01|
ALEMANIA REP. FED.|PUERTO BARRIOS|11/07/2019| 8711509000|2020|BMW|R 1250 GS ADVENTURE|1254|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|131691.73|15803.01|
ALEMANIA REP. FED.|PUERTO BARRIOS|11/07/2019| 8711509000|2020|BMW|R 1250 GS ADVENTURE|1254|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|127744.78|15329.37|
ALEMANIA REP. FED.|PUERTO BARRIOS|11/07/2019| 8711509000|2020|BMW|R 1250 GS|1254|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|126630.9|15195.71|
ALEMANIA REP. FED.|PUERTO BARRIOS|11/07/2019| 8711509000|2020|BMW|R 1250 GS|1254|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|126630.9|15195.71|
ALEMANIA REP. FED.|PUERTO BARRIOS|11/07/2019| 8711509000|2020|BMW|R 1250 GS|1254|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|127815.17|15337.82|
ALEMANIA REP. FED.|PUERTO BARRIOS|11/07/2019| 8711509000|2020|BMW|R 1250 GS|1254|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|128466.59|15415.99|
ALEMANIA REP. FED.|PUERTO BARRIOS|11/07/2019| 8711509000|2020|BMW|R NINET SCRAMBLER|1170|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|92019.01|11042.28|
ALEMANIA REP. FED.|PUERTO BARRIOS|11/07/2019| 8711509000|2020|BMW|R 1250 RT|1254|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|120652.99|14478.36|
ALEMANIA REP. FED.|PUERTO BARRIOS|11/07/2019| 8711309000|2019|BMW|C 400 GT|350|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|53385.87|6406.3|
ALEMANIA REP. FED.|PUERTO BARRIOS|11/07/2019| 8711309000|2019|BMW|C 400 GT|350|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|53681.92|6441.83|
ALEMANIA REP. FED.|PUERTO BARRIOS|11/07/2019| 8711309000|2019|BMW|C 400 GT|350|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|53385.87|6406.3|
ALEMANIA REP. FED.|PUERTO BARRIOS|11/07/2019| 8711309000|2019|BMW|C 400 X|350|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|51475.95|6177.11|
ALEMANIA REP. FED.|PUERTO BARRIOS|11/07/2019| 8711309000|2019|BMW|C 400 X|350|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|51179.9|6141.59|
ALEMANIA REP. FED.|PUERTO BARRIOS|11/07/2019| 8711309000|2019|BMW|C 400 X|350|LIVIANO|MOTO|DISTRIBUIDOR|GASOLINA|2|0|0|51179.9|6141.59|
COREA DEL SUR|PUERTO BARRIOS|11/07/2019| 8703225900|2015|CHEVROLET|SPARK LT|1200|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|4|4|0|21443.02|2573.16|
JAPON|SANTO TOMAS DE CASTILLA|11/07/2019| 8703226900|2007|TOYOTA|YARIS|1500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|10982.71|1317.93|
ESTADOS UNIDOS|EL CARMEN|11/07/2019| 8704315100|1994|TOYOTA|4X2 STANDARD|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|28507.56|3420.91|
ESTADOS UNIDOS|EL CARMEN|11/07/2019| 8703236900|2001|HONDA|CIVIC LX|1700|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|20570.61|2468.47|
JAPON|EL CARMEN|11/07/2019| 8703237900|2002|HONDA|CR-V LX 4WD|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|13532.08|1623.85|
JAPON|G8, CENTRALSA|12/07/2019| 8703226900|2008|TOYOTA|YARIS|1500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|2|0|13532.08|1623.85|
JAPON|EL CARMEN|12/07/2019| 8703237900|2010|MAZDA|MAZDA5 GRAND TOURING|2300|LIVIANO|MICROBUS|OCASIONAL|GASOLINA|7|4|0|16295.3|1955.44|
MEXICO|PUERTO BARRIOS|11/07/2019| 8703236900|2015|MAZDA|MAZDA3 I SPORT|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|22180.64|2661.68|
BRASIL|EL CARMEN|12/07/2019| 8711209000|2007|HONDA|CRF230F|223|LIVIANO|MOTO|OCASIONAL|GASOLINA|2|0|0|11200.77|1344.09|
ESTADOS UNIDOS|EL CARMEN|12/07/2019| 8704315100|1994|NISSAN|XE-V6 KING CAB 4WD|3000|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|25943.53|3113.22|
ESTADOS UNIDOS|TECUN UMAN|11/07/2019| 8703237900|2011|NISSAN|ALTIMA  S|2500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|29781.33|3573.76|
JAPON|EL CARMEN|12/07/2019| 8703236900|1998|HONDA|CR-V LX 4WD|2000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|14146.13|1697.54|
COREA DEL SUR|TECUN UMAN|12/07/2019| 8703236900|2013|KIA|RIO LX|1600|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|20071.69|2408.6|
JAPON|TECUN UMAN|25/07/2019| 8703226900|2008|HONDA|FIT|1500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|16497.58|1979.71|
REINO UNIDO|PUERTO BARRIOS|25/07/2019| 8703237900|2005|HONDA|CR-V SE 4WD|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|18654.83|2238.58|
ESTADOS UNIDOS|PUERTO BARRIOS|25/07/2019| 8704315100|1992|TOYOTA|DLX 4WD|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|3|2|1|12578.16|1509.38|
JAPON|EL CARMEN|25/07/2019| 8703237900|2002|HONDA|CR-V LX 2WD|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|25133.33|3016|
COREA DEL SUR|PUERTO BARRIOS|25/07/2019| 8703237900|2012|KIA|SPORTAGE LX 4X2|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|26605.47|3192.66|
ESTADOS UNIDOS|EL CARMEN|25/07/2019| 87051000002003|1998|INTERNATIONAL|4900 DT466E|7600|PESADO|CAMION GRUA|OCASIONAL|DIESEL|2|2|10|59921.53|7190.58|
ESTADOS UNIDOS|EL CARMEN|25/07/2019| 8703249000|2010|NISSAN|XTERRA S 2WD|4000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|41224.79|4946.97|
JAPON|SANTO TOMAS DE CASTILLA|25/07/2019| 8703236900|2015|SUBARU|FORESTER 2.0 XT TOURING|2000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|47006.91|5640.83|
ESTADOS UNIDOS|PUERTO BARRIOS|25/07/2019| 8704315100|2005|CHEVROLET|COLORADO LS Z71 E/C 4X4|2800|LIVIANO|PICK UP|OCASIONAL|GASOLINA|3|4|1|16321.64|1958.6|
ESTADOS UNIDOS|SANTO TOMAS DE CASTILLA|25/07/2019| 8703339000|2006|JEEP|LIBERTY SPORT 4X4|2800|LIVIANO|CAMIONETA|OCASIONAL|DIESEL|5|4|0|14122.17|1694.66|
ESTADOS UNIDOS|SANTO TOMAS DE CASTILLA|25/07/2019| 8703237900|2005|HONDA|ELEMENT EX 4WD|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|4|4|0|9595.18|1151.42|
ESTADOS UNIDOS|G8, CENTRALSA|26/07/2019| 8703237900|2008|HONDA|CR-V EX 2WD|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|19984.06|2398.09|
ESTADOS UNIDOS|TECUN UMAN|26/07/2019| 8703215200|2010|HONDA|TRX420FPE  RANCHER ES|420||CUATRIMOTO|OCASIONAL|GASOLINA|2|0|0|17470.73|2096.49|
CANADA|EL CARMEN|01/08/2019| 8703237900|2010|GMC|TERRAIN 2WD SLE|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|30128.3|3615.4|
CHINA|EL CARMEN|01/08/2019| 8711209000|2018|APOLO|ADR125-3 RFZ RACING|125|LIVIANO|MOTO|OCASIONAL|GASOLINA|1|0|0|8417.89|1010.15|
ESTADOS UNIDOS|PUERTO BARRIOS|01/08/2019| 8704315100|2009|FORD|F-150 XLT SUPER CREW 2WD|5400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|5|4|1|90854.06|10902.49|
ESTADOS UNIDOS|EL CARMEN|01/08/2019| 8704315100|2000|TOYOTA|TACOMA XTRA CAB 4X4 SR5|3400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|26981.14|3237.74|
JAPON|G1, INTEGRADA|02/08/2019| 8703236900|2012|MAZDA|MAZDA 3|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|16219.39|1946.33|
ESTADOS UNIDOS|PUERTO BARRIOS|01/08/2019| 8704315100|2003|TOYOTA|TACOMA SR5 X/C 4WD|3400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|23043.35|2765.2|
JAPON|G8, CENTRALSA|02/08/2019| 8703226900|2009|TOYOTA|YARIS|1500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|2|0|17716.21|2125.95|
JAPON|G8, CENTRALSA|05/08/2019| 8703237900|2016|MAZDA|CX-5 GRAND TOURING AWD|2500|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|46347.69|5561.72|
JAPON|G8, CENTRALSA|02/08/2019| 8703400000|2012|HONDA|CIVIC HYBRID-L|1500|LIVIANO|AUTOMOVIL|OCASIONAL|OTROS|5|4|0|16641.57|1996.99|
MEXICO|SANTO TOMAS DE CASTILLA|01/08/2019| 8703236900|2007|NISSAN|VERSA S|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|10209.08|1225.09|
JAPON|EL CARMEN|01/08/2019| 8703237900|2008|HONDA|CR-V LX 4WD|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|24432.71|2931.93|
JAPON|EL CARMEN|01/08/2019| 8704315100|1994|TOYOTA|XTRA CAB 4X4 DLX|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|2|1|29854.88|3582.59|
JAPON|EL CARMEN|01/08/2019| 8704315100|1990|TOYOTA|4X4 DLX|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|29854.8|3582.58|
JAPON|EL CARMEN|01/08/2019| 8703237900|2003|HONDA|CR-V EX 4WD|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|21930.33|2631.64|
CANADA|TECUN UMAN|01/08/2019| 87059000002003|1999|STERLING|LT8511|7200|PESADO|CAMION|OCASIONAL|DIESEL|2|2|10|63864.32|7663.72|
CANADA|G1, INTEGRADA|02/08/2019| 8703236900|2014|HONDA|CIVIC LX|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|16502.71|1980.33|
JAPON|EL CARMEN|01/08/2019| 8703236900|2012|MITSUBISHI|LANCER ES|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|18652.68|2238.32|
JAPON|EL CARMEN|01/08/2019| 8703236900|2012|MAZDA|MAZDA 3i|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|12895.68|1547.48|
CANADA|SANTO TOMAS DE CASTILLA|01/08/2019| 8703236900|2013|TOYOTA|COROLLA S|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|24884.21|2986.11|
JAPON|SANTO TOMAS DE CASTILLA|01/08/2019| 8703226900|2012|HONDA|FIT SPORT|1500|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|20280.68|2433.68|
JAPON|EL CARMEN|02/08/2019| 8703247000|2007|TOYOTA|4RUNNER SR5 4X4|4000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|27579.87|3309.58|
BRASIL|PUERTO BARRIOS|01/08/2019| 8429590000|2019|CATERPILLAR|416F2|4400|PESADO|RETROEXCAVADORA|OCASIONAL|DIESEL|1|1|1|594647.13|71357.66|
ESTADOS UNIDOS|TECUN UMAN|01/08/2019| 8703237900|2007|HONDA|CR-V EX-L 4WD AT|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|24701.37|2964.16|
CANADA|G8, CENTRALSA|05/08/2019| 8703237900|2006|HONDA|CIVIC LX|1800|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|9385.83|1126.3|
JAPON|EL CARMEN|01/08/2019| 8703237900|2005|HONDA|CR-V LX 2WD|2400|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|20034.36|2404.12|
CANADA|EL CARMEN|01/08/2019| 8703249000|2005|ACURA|MDX TOURING AWD|3500|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|7|4|0|32853.28|3942.39|
JAPON|EL CARMEN|01/08/2019| 8704315100|1988|TOYOTA|REGULAR CAB 4X2|2400|LIVIANO|PICK UP|OCASIONAL|GASOLINA|2|2|1|28507.9|3420.95|
ESTADOS UNIDOS|TECUN UMAN|01/08/2019| 8704315100|2007|TOYOTA|TACOMA ACCESS CAB SR5 4X2|2700|LIVIANO|PICK UP|OCASIONAL|GASOLINA|4|4|1|41603.92|4992.47|
ESTADOS UNIDOS|SANTO TOMAS DE CASTILLA|01/08/2019| 8703237900|2013|MITSUBISHI|OUTLANDER SPORT SE 2WD|2000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|22392.73|2687.13|
JAPON|EL CARMEN|01/08/2019| 8703236900|2000|HONDA|CR-V EX 4WD|2000|LIVIANO|CAMIONETA|OCASIONAL|GASOLINA|5|4|0|18268.88|2192.27|
ESTADOS UNIDOS|EL CARMEN|01/08/2019| 8703215200|2004|HONDA|TRX450FE|433||CUATRIMOTO|OCASIONAL|GASOLINA|2|0|0|12535.91|1504.31|
TAILANDIA|EL CARMEN|01/08/2019| 8703225900|2015|MITSUBISHI|MIRAGE ES|1200|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|20034.36|2404.12|
ALEMANIA REP. FED.|PUERTO BARRIOS|01/08/2019| 8703236900|2014|BMW|320I|2000|LIVIANO|AUTOMOVIL|OCASIONAL|GASOLINA|5|4|0|37166.5|4459.98|
